artist_spotify_id,artist,song_title,song_image_url,release_year_songs,genre,language,streams_songs,weekly_gain_songs
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,Otherside,https://i.scdn.co/image/ab67616d0000485194d08ab63e57b0cae74e8595,1999,Rock,English,1450589431,954180
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,Lose You To Love Me,https://i.scdn.co/image/ab67616d000048512abcc266597eb46f897a8666,2019,Pop,English,1448806466,339124
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,Father Stretch My Hands Pt. 1,https://i.scdn.co/image/ab67616d000048512a7db835b912dc5014bd37f4,2016,Hip-hop,English,1447508921,395076
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,Until I Found You [Em Beihold Remix],https://i.scdn.co/image/ab67616d0000485162ecbc14602444f8a6c3f5bf,2022,Pop,English,1447176263,607865
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,Dog Days Are Over,https://i.scdn.co/image/ab67616d00004851003f81b1f4246362638e682d,2008,Alternative,English,1446768818,818744
790FomKkXshlbRYZFtlgla,Karol G,TQG,https://i.scdn.co/image/ab67616d0000485182de1ca074ae63cb18fce335,2023,Reggaeton,Spanish,1444664681,605579
67hb7towEyKvt5Z8Bx306c,Empire Of The Sun,Walking On A Dream,https://i.scdn.co/image/ab67616d000048515c236d72ccd26532d9a90625,2008,Pop,English,1443978796,1083342
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,Don't You Worry Child,https://i.scdn.co/image/ab67616d000048519cfe80c0c05ce104f7bab18e,2012,Electronic,English,1443798355,715576
246dkjvS1zLTtiykXe5h60,Post Malone,Goodbyes,https://i.scdn.co/image/ab67616d000048519478c87599550dd73bfa7e02,2019,Hip-hop,English,1443025154,295010
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Break My Heart,https://i.scdn.co/image/ab67616d000048512172b607853fa89cefa2beb4,2020,Pop,English,1442657541,457712
63MQldklfxkjYDoUE4Tppz,M83,Midnight City,https://i.scdn.co/image/ab67616d0000485162100064780b1d919a95fcf4,2011,Electronic,English,1442475591,615220
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,DNA,https://i.scdn.co/image/ab67616d000048518b52c6b9bc4e43d873869699,2017,Hip-hop,English,1440502705,373704
1RyvyyTE3xzB2ZywiAwp0i,Future,Life Is Good,https://i.scdn.co/image/ab67616d000048517459c852e9479c56eceae52a,2020,Hip-hop,English,1439539197,359380
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,Brown Eyed Girl,https://i.scdn.co/image/ab67616d000048513f29a976eea00141514ab936,1967,Rock,English,1439498675,329156
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,Last Night,https://i.scdn.co/image/ab67616d00004851705079df9a25a28b452c1fc9,2023,Country,English,1438022410,669953
3Nrfpe0tUJi4K4DXYWgMUX,BTS,Butter,https://i.scdn.co/image/ab67616d000048512a7ffc5834a6a087a8125e1e,2021,Pop,English,1434214925,261348
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,Tennessee Whiskey,https://i.scdn.co/image/ab67616d00004851540fc1d083eac5bcff8dad21,2015,Country,English,1433975701,833819
1oSPZhvZMIrWW5I41kPkkY,Jimin,Like Crazy,https://i.scdn.co/image/ab67616d000048512b46078245d0120690eb560d,2023,K-Pop,Korean,1430763107,347388
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,I Was Never There,https://i.scdn.co/image/ab67616d000048511f6a2a40bb692936879db730,2018,R&B,English,1430138528,609727
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Desesperados,https://i.scdn.co/image/ab67616d00004851f793c0c53727d8c5c950f809,2021,Reggaeton,Spanish,1429080045,335087
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,Luther,https://i.scdn.co/image/ab67616d00004851d9985092cd88bffd97653b58,2024,R&B,English,1427807308,1422046
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,Middle Of The Night,https://i.scdn.co/image/ab67616d00004851e2d712966a13667c0ebdf469,2020,Pop,English,1427610991,375059
0uq5PttqEjj3IH1bzwcrXF,Spice Girls,Wannabe,https://i.scdn.co/image/ab67616d0000485163facc42e4a35eb3aa182b59,1996,Pop,English,1425788112,574147
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Need To Know,https://i.scdn.co/image/ab67616d0000485114b7b2a920a41166d53ddd49,2021,R&B,English,1425685894,477739
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Timeless,https://i.scdn.co/image/ab67616d00004851982320da137d0de34410df61,2024,Hip-hop,English,1423715386,1597574
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,The Color Violet,https://i.scdn.co/image/ab67616d000048510c5f23cbf0b1ab7e37d0dc67,2021,Pop,English,1419427362,970762
246dkjvS1zLTtiykXe5h60,Post Malone,I Had Some Help,https://i.scdn.co/image/ab67616d0000485188208159b1b3c69eefdeb2e0,2024,Country,English,1418907185,999683
1zxDewzd2j1ZdSBGaYcr0y,The Outfield,Your Love,https://i.scdn.co/image/ab67616d00004851ffaeb2f6c1acc0ed7180929a,1985,Rock,English,1418887326,876586
06HL4z0CvFAxyc27GXpf02,Taylor Swift,Look What You Made Me Do,https://i.scdn.co/image/ab67616d00004851da5d5aeeabacacc1263c0f4b,2017,Pop,English,1415645061,282657
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,Memories,https://i.scdn.co/image/ab67616d00004851909ed9cd12fa1b5fc75ae674,2009,Electronic,English,1414057486,1187002
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,Standing Next To You,https://i.scdn.co/image/ab67616d00004851741fd4807f442af3f7359316,2023,Pop,English,1411639176,700279
04gDigrS5kc9YWfZHwBETP,Maroon 5,What Lovers Do,https://i.scdn.co/image/ab67616d00004851deae7d931928fc1543e70203,2017,Pop,English,1409994354,364320
2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,La Curiosidad,https://i.scdn.co/image/ab67616d00004851509c45194c1ef6c1cb509e5d,2020,Reggaeton,Spanish,1409709258,297026
6jJ0s89eD6GaHleKKya26X,Katy Perry,The One That Got Away,https://i.scdn.co/image/ab67616d000048515a12c445148279c139fc49f9,2010,Pop,English,1409463945,1018008
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,The Way I Are,https://i.scdn.co/image/ab67616d00004851755a9f1e89ad8e8cf91d4956,2007,Pop,English,1406797163,1025233
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Reminder,https://i.scdn.co/image/ab67616d000048514718e2b124f79258be7bc452,2016,R&B,English,1404257534,549950
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,Taste,https://i.scdn.co/image/ab67616d00004851fd8d7a8d96871e791cb1f626,2024,Pop,English,1403806448,1017195
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,Stayin' Alive,https://i.scdn.co/image/ab67616d00004851c129b7e46bb0d8b054dae51f,1977,Pop,English,1403366546,850733
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,Stuck With U,https://i.scdn.co/image/ab67616d000048512babb9dbd8f5146112f1bf86,2020,Pop,English,1403196390,397653
2cFrymmkijnjDg9SS92EPM,Blackbear,Hot Girl Bummer,https://i.scdn.co/image/ab67616d00004851e9b6f26ff354f4d70847f02d,2019,R&B,English,1402378981,176981
50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,Prayer In C [Robin Schulz Remix],https://i.scdn.co/image/ab67616d00004851ec67f6776573462a1ad9ee2d,2014,Electronic,English,1401848230,724400
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,Paradise City,https://i.scdn.co/image/ab67616d00004851275b7ffe49eb84ab13a71980,1987,Hard Rock,English,1401084302,610823
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,Body,https://i.scdn.co/image/ab67616d00004851c1751890e6f61c67576f54bc,2017,Electronic,English,1399567950,300318
2qxJFvFYMEDqd7ui6kSAcq,Zedd,Stay,https://i.scdn.co/image/ab67616d000048518d89d8967bd613a72493dfc8,2017,Electronic,English,1398126320,270705
51Blml2LZPmy7TTiAg47vQ,U2,With Or Without You,https://i.scdn.co/image/ab67616d00004851e2e8f804c2cdd5b3815adbf9,1987,Rock,English,1396997536,653414
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,Astronaut In The Ocean,https://i.scdn.co/image/ab67616d00004851580a07f13ece1bd30d37bd80,2019,Hip-hop,English,1396813289,208620
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,All I Want,https://i.scdn.co/image/ab67616d000048513e42854096da9a3b1ca901c9,2013,Rock,English,1396778875,354683
5L1lO4eRHmJ7a0Q6csE5cT,Lisa,Money,https://i.scdn.co/image/ab67616d00004851330f11fb125bb80b760f9e19,2021,Hip-hop,English,1393525102,237411
20s0P9QLxGqKuCsGwFsp7w,Mario,Let Me Love You,https://i.scdn.co/image/ab67616d00004851c2248a5b79dededa74edfde0,2004,R&B,English,1393395372,694194
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,Are You With Me,https://i.scdn.co/image/ab67616d00004851509a6f6e25544687edcf7740,2014,Electronic,English,1392761030,471776
790FomKkXshlbRYZFtlgla,Karol G,Qlona,https://i.scdn.co/image/ab67616d000048514a8c1bbd60d89887c5016245,2023,Reggaeton,Spanish,1392713016,471949
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,Intentions,https://i.scdn.co/image/ab67616d000048517fe4a82a08c4f0decbeddbc6,2020,R&B,English,1390254888,291765
46xBNx0j6cwY6sD9LgMTm1,Rosa Linn,Snap,https://i.scdn.co/image/ab67616d000048512cb2bc4581ddf117470128ff,2022,Pop,English,1388430765,524849
3rWZHrfrsPBxVy692yAIxF,Willow,Wait A Minute!,https://i.scdn.co/image/ab67616d000048516ee651e65c3766d80e7fcab7,2015,Soul / Motown R&B,English,1388353447,881134
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,I'm The One,https://i.scdn.co/image/ab67616d00004851f2b55cfff049e03f92834b50,2017,Hip-hop,English,1388036792,233780
6MF9fzBmfXghAz953czmBC,Taio Cruz,Dynamite,https://i.scdn.co/image/ab67616d00004851a9006ae892a2255a865c0f7a,2010,Pop,English,1387478515,545470
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,If the World Was Ending,https://i.scdn.co/image/ab67616d000048515b392159c3f4e4a62783cc96,2019,Pop,English,1386938433,419652
69bG9tC62d8oTFC9aTTosn,New West,Those Eyes,https://i.scdn.co/image/ab67616d00004851aacd27a096e6e59ff555b46c,2019,Pop,English,1386746315,936833
1WaFQSHVGZQJTbf0BdxdNo,Tommy Richman,Million Dollar Baby,https://i.scdn.co/image/ab67616d0000485101c0cd5da820e6128655854f,2024,R&B,English,1386631306,570777
7I3bkknknQkIiatWiupQgD,Beach Weather,"Sex, Drugs, Etc.",https://i.scdn.co/image/ab67616d00004851511b07369101734098b14b0d,2016,Alternative,English,1385921111,661804
5tKXB9uuebKE34yowVaU3C,Iyaz,Replay,https://i.scdn.co/image/ab67616d00004851ae7012fce99c2b2345b54f30,2009,Pop,English,1385108458,935998
4EzkuveR9pLvDVFNx6foYD,James Bay,Let It Go,https://i.scdn.co/image/ab67616d00004851b2c00c75057284b41f88c304,2014,Rock,English,1384651270,296737
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,Everywhere,https://i.scdn.co/image/ab67616d00004851aaba065944cd82a6f15c86b6,1987,Pop,English,1384535368,1057808
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,Bruises,https://i.scdn.co/image/ab67616d00004851fc2101e6889d6ce9025f85f2,2017,Pop,English,1381675205,277692
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,Gasolina,https://i.scdn.co/image/ab67616d000048516bdcdf82ecce36bff808a40c,2004,Reggaeton,Spanish,1381052015,1002296
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,Drag Me Down,https://i.scdn.co/image/ab67616d00004851241e4fe75732c9c4b49b94c3,2015,Pop,English,1380263124,367268
22wbnEMDvgVIAGdFeek6ET,Benson Boone,In The Stars,https://i.scdn.co/image/ab67616d00004851cc04ff3e70e146ba9abacf40,2022,Pop,English,1378433199,754823
55Aa2cqylxrFIXC767Z865,Lil Wayne,Love Me,https://i.scdn.co/image/ab67616d0000485180c64a084164867806ea617a,2013,Hip-hop,English,1376750404,1050266
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,The Business,https://i.scdn.co/image/ab67616d00004851cf8c47967e5c6bbc7dca5abb,2020,Electronic,English,1375849149,318739
6DgP9otnZw5z6daOntINxp,Joel Corry,Head & Heart,https://i.scdn.co/image/ab67616d000048518f12acea8ae871462e505cf0,2020,Electronic,English,1375611488,204843
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,Moth To A Flame,https://i.scdn.co/image/ab67616d00004851bd6f8ac82dc5fe1028c14f7d,2021,Electronic,English,1374748410,819650
7dGJo4pcD2V6oG8kP0tJRR,Eminem,The Monster,https://i.scdn.co/image/ab67616d00004851c6338d684995af10c2bf0533,2013,Hip-hop,English,1374070817,784683
2QsynagSdAqZj3U9HgDzjD,Bob Marley,Could You Be Loved,https://i.scdn.co/image/ab67616d000048511c40418d1c37d727e8e91b04,1980,Reggae / Dancehall,English,1373800299,894738
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Say So,https://i.scdn.co/image/ab67616d00004851d0bbfea6226b5c3707de92ed,2019,Pop,English,1370459871,281233
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,Wild Thoughts,https://i.scdn.co/image/ab67616d00004851f2b55cfff049e03f92834b50,2017,Pop,English,1368921692,327745
7keGfmQR4X5w0two1xKZ7d,Kungs,This Girl,https://i.scdn.co/image/ab67616d00004851af72d0856c5527dc97f3ea08,2016,Electronic,English,1368011611,489769
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,Cigarette Daydreams,https://i.scdn.co/image/ab67616d00004851415b79227c6cee25f42fbf41,2013,Alternative,English,1367934325,502145
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,Snow (Hey Oh),https://i.scdn.co/image/ab67616d0000485109fd83d32aee93dceba78517,2006,Rock,English,1365250953,664914
3Nrfpe0tUJi4K4DXYWgMUX,BTS,Boy With Luv (작은 것들을 위한 시),https://i.scdn.co/image/ab67616d0000485118d0ed4f969b376893f9a38f,2019,K-Pop,Korean,1363400514,342678
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,I Remember Everything,https://i.scdn.co/image/ab67616d00004851e5a25ed08d1e7e0fbb440cef,2023,Country,English,1362834875,909180
4dpARuHxo51G3z768sgnrY,Adele,Make You Feel My Love,https://i.scdn.co/image/ab67616d0000485189d0ff2366a208016b6e9c6e,2008,Soul / Motown R&B,English,1360042459,401844
2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,All Star,https://i.scdn.co/image/ab67616d000048514f3bbf9631faeb8de9912a23,1999,Rock,English,1359493580,443663
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Bad Liar,https://i.scdn.co/image/ab67616d00004851da6f73a25f4c79d0e6b4a8bd,2018,Pop,English,1359429704,490842
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,Swim,https://i.scdn.co/image/ab67616d000048515a0c2870f4f309e382d1fad6,2017,R&B,English,1359077609,799807
6jJ0s89eD6GaHleKKya26X,Katy Perry,Hot N Cold,https://i.scdn.co/image/ab67616d000048513f97d4244eff5852477d9ee0,2008,Pop,English,1358136416,797592
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall,You Make My Dreams (Come True),https://i.scdn.co/image/ab67616d00004851fe1a9aa59e3c6189a09ae37a,1980,Pop,English,1357996905,462021
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,Where Is The Love?,https://i.scdn.co/image/ab67616d000048515db09bde92cc685403d7068f,2003,Hip-hop,English,1357163900,635812
0EmeFodog0BfCgMzAIvKQp,Shakira,Chantaje,https://i.scdn.co/image/ab67616d0000485129c44676782c0b6864131161,2016,Reggaeton,Spanish,1357064488,853883
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,Video Games,https://i.scdn.co/image/ab67616d00004851959280fee07d485cb5b56fe7,2011,Alternative,English,1356727210,758605
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,Get Lucky [Radio Edit],https://i.scdn.co/image/ab67616d000048511d5cf960a92bb8b03fc2be7f,2013,Soul / Motown R&B,English,1355922349,497411
2R21vXR83lH98kGeO99Y66,Anuel AA,China,https://i.scdn.co/image/ab67616d000048513cb695bfc1246bdf66161fce,2019,Reggaeton,Spanish,1352306743,410866
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,It's Beginning to Look a Lot like Christmas,https://i.scdn.co/image/ab67616d000048512ead7786631d8dd3b59be4f0,2011,Seasonal,English,1352066944,19868
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,Issues,https://i.scdn.co/image/ab67616d00004851a5acfd33d055ca075b829cc1,2017,Pop,English,1351986995,218863
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,Uptown Girl,https://i.scdn.co/image/ab67616d00004851814cbc4746358a25c84c62e7,1983,Pop,English,1351541803,674978
7CajNmpbOovFoOoasH2HaY,Calvin Harris,My Way,https://i.scdn.co/image/ab67616d000048518d12bc5e3ea5c9f4a967de32,2016,Electronic,English,1351215583,513806
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,What I've Done,https://i.scdn.co/image/ab67616d000048518145b51d1cdca483aff64358,2007,Rock,English,1351007389,1255614
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,R U Mine?,https://i.scdn.co/image/ab67616d000048514ae1c4c5c45aabe565499163,2013,Rock,English,1350365862,515345
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,Sexy Bitch,https://i.scdn.co/image/ab67616d000048511813115ff10c5f5ae028321d,2009,Electronic,English,1349909597,900324
2QsynagSdAqZj3U9HgDzjD,Bob Marley,Three Little Birds,https://i.scdn.co/image/ab67616d00004851811bfdc4f55b3a7484524aaf,1977,Reggae / Dancehall,English,1349650941,566652
23zg3TcAtWQy7J6upgbUnj,Usher,DJ Got Us Fallin' In Love,https://i.scdn.co/image/ab67616d0000485186b0c9728ad3ed338eaeea79,2010,Pop,English,1348776740,970968
246dkjvS1zLTtiykXe5h60,Post Malone,White Iverson,https://i.scdn.co/image/ab67616d0000485155404f712deb84d0650a4b41,2015,Hip-hop,English,1348659524,536618
7oPftvlwr6VrsViSDV7fJY,Green Day,American Idiot,https://i.scdn.co/image/ab67616d0000485108a1b1e0674086d3f1995e1b,2004,Rock,English,1348315578,803426
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,Treasure,https://i.scdn.co/image/ab67616d00004851926f43e7cce571e62720fd46,2012,Soul / Motown R&B,English,1348229367,779315
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,The Lazy Song,https://i.scdn.co/image/ab67616d00004851f60070dce96a2c1b70cf6ff0,2010,Reggae / Dancehall,English,1347423192,720184
20sxb77xiYeusSH8cVdatc,Meek Mill,Going Bad,https://i.scdn.co/image/ab67616d00004851cd63c5962050729d260077d6,2018,Hip-hop,English,1346934190,238663
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,Go Your Own Way,https://i.scdn.co/image/ab67616d00004851e52a59a28efa4773dd2bfe1b,1976,Rock,English,1346538668,669542
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters And Men,Little Talks,https://i.scdn.co/image/ab67616d00004851cb3f67e8026e2e493a1e8262,2011,Folk,English,1346281921,541106
31TPClRtHm23RisEBtV3X7,Justin Timberlake,SexyBack,https://i.scdn.co/image/ab67616d00004851c68f26a3d34fbd0faed2b473,2006,R&B,English,1344702326,1014048
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,What You Know Bout Love,https://i.scdn.co/image/ab67616d0000485177ada0863603903f57b34369,2020,R&B,English,1344559796,245608
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,Idontwannabeyouanymore,https://i.scdn.co/image/ab67616d00004851a9f6c04ba168640b48aa5795,2017,Pop,English,1343988516,383868
1NNRWkhwmcXRimFYSBpB1y,Yng Lvcas,La Bebe [Peso Pluma Remix],https://i.scdn.co/image/ab67616d000048510dac97fceb812379dd4df688,2023,Reggaeton,Spanish,1342421760,413269
5EvFsr3kj42KNv97ZEnqij,Shaggy,It Wasn't Me,https://i.scdn.co/image/ab67616d000048519449f9491c364d28a9668e17,2000,Reggae / Dancehall,English,1342358669,746730
3AQRLZ9PuTAozP28Skbq8V,The Script,Breakeven,https://i.scdn.co/image/ab67616d00004851f33a9f529c12f79b116eb218,2008,Rock,English,1342237886,795197
7CajNmpbOovFoOoasH2HaY,Calvin Harris,Feels,https://i.scdn.co/image/ab67616d000048514d3fa5ce7ba599f4fd7803ef,2017,Pop,English,1341920972,492353
1KP6TWI40m7p3QBTU6u2xo,Børns,Electric Love,https://i.scdn.co/image/ab67616d00004851cc2cf912462d8ae4ef856434,2014,Rock,English,1340863915,358778
6IRouO5mvvfcyxtPDKMYFN,Foreigner,I Want To Know What Love Is,https://i.scdn.co/image/ab67616d000048513e030a7e606959674643d274,1984,Pop,English,1339865863,988082
7iK8PXO48WeuP03g8YR51W,Myke Towers,Lala,https://i.scdn.co/image/ab67616d000048510656d5ce813ca3cc4b677e05,2023,Reggaeton,Spanish,1339065371,450010
5LfGQac0EIXyAN8aUwmNAQ,The Offspring,"You're Gonna Go Far, Kid",https://i.scdn.co/image/ab67616d00004851890ce61533a89e00ce593fcb,2008,Rock,English,1338763816,588451
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,FourFiveSeconds,https://i.scdn.co/image/ab67616d0000485136a9ed72b45e54ff307641be,2015,Pop,English,1336915218,336757
3SozjO3Lat463tQICI9LcE,Tyla,Water,https://i.scdn.co/image/ab67616d00004851d69acad4d4918387c0c8626f,2023,Amapiano,English,1335990089,859997
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,Fast Car,https://i.scdn.co/image/ab67616d000048515b6bcc59c3562a6f362344c6,2015,Electronic,English,1335345309,257313
0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,What's Up?,https://i.scdn.co/image/ab67616d00004851381371cb8ce680d0dc324600,1992,Rock,English,1333505500,819792
7bPs6jf983f0bjRAt1yxDM,Patrick Watson,Je Te Laisserai Des Mots,https://i.scdn.co/image/ab67616d00004851de9b0077d3f714ab2d7a88b2,2010,Alternative,French,1332801898,560743
33ScadVnbm2X8kkUqOkC6Z,Don Omar,Dile,https://i.scdn.co/image/ab67616d00004851b4070df60fced11f282548d0,2003,Reggaeton,Spanish,1332068805,1027737
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,Roses,https://i.scdn.co/image/ab67616d0000485142dc3783e8e2de8b4643c598,2015,Electronic,English,1329932249,917817
7dGJo4pcD2V6oG8kP0tJRR,Eminem,Superman,https://i.scdn.co/image/ab67616d000048516ca5c90113b30c3c43ffb8f4,2002,Hip-hop,English,1329362055,666885
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,Like I'm Gonna Lose You,https://i.scdn.co/image/ab67616d000048513b11178cccd78ec77fc12dbc,2015,Soul / Motown R&B,English,1329307247,302039
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,Ain't No Sunshine,https://i.scdn.co/image/ab67616d00004851e1e350d06ffebd2e19e047ce,1971,Soul / Motown R&B,English,1328899077,721015
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,Hey There Delilah,https://i.scdn.co/image/ab67616d00004851beae6e69d6505fd379ef3081,2005,Folk,English,1328533126,463511
5hdhHgpxyniooUiQVaPxQ0,Nio García,Te Boté [Remix],https://i.scdn.co/image/ab67616d00004851d7097c9ef004af43f08713d5,2018,Reggaeton,Spanish,1328517854,353652
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,Angels Like You,https://i.scdn.co/image/ab67616d00004851136d46f65c783bd9742dfc6d,2020,Rock,English,1325787640,582679
3ICflSq6ZgYAIrm2CTkfVP,The Animals,House Of The Rising Sun,https://i.scdn.co/image/ab67616d000048513c534611bd3658006378a2d7,1964,Rock,English,1325785501,860121
2LRoIwlKmHjgvigdNGBHNo,Feid,Feliz Cumpleaños Ferxxo,https://i.scdn.co/image/ab67616d0000485173456ed697350847810e52b3,2022,Reggaeton,Spanish,1325488765,309287
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,I Love You,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce,2019,Alternative,English,1324242451,530127
4TH4BHy0LdBi3dpBW4P2UX,R. City,Locked Away,https://i.scdn.co/image/ab67616d000048519519b1a9e2b552407e65b01a,2015,Reggae / Dancehall,English,1323925304,633758
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,I Don't Want To Miss A Thing,https://i.scdn.co/image/ab67616d00004851da8d92affd796f7e20af7375,1998,Rock,English,1323868154,598625
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,Love Me Harder,https://i.scdn.co/image/ab67616d000048519e730d8fbd256885242f1e96,2014,Pop,English,1323549497,1133721
23fqKkggKUBHNkbKtXEls4,Kygo,Firestone,https://i.scdn.co/image/ab67616d0000485135590cb9280d5a1f5221ae1a,2014,Electronic,English,1321780702,440272
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,It's You,https://i.scdn.co/image/ab67616d000048517c33388c61407235344a660e,2019,Pop,English,1318985285,293055
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,Human,https://i.scdn.co/image/ab67616d0000485190a788beadaad34ff684d3ec,2016,Soul / Motown R&B,English,1318685767,403411
6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,The Next Episode,https://i.scdn.co/image/ab67616d000048519b19c107109de740bad72df5,1999,Hip-hop,English,1314641494,520463
7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,Sunroof,https://i.scdn.co/image/ab67616d00004851ecd970d1d2623b6c7fc6080c,2021,Pop,English,1314536436,412127
3Isy6kedDrgPYoTS1dazA9,Sean Paul,Temperature,https://i.scdn.co/image/ab67616d000048510a2bc49d8e94ecfd839b5630,2005,Reggae / Dancehall,English,1314183880,1026942
55Aa2cqylxrFIXC767Z865,Lil Wayne,Sucker For Pain,https://i.scdn.co/image/ab67616d00004851aa0667f20a213b2e56739815,2016,Hip-hop,English,1312819499,345741
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,July,https://i.scdn.co/image/ab67616d000048517f66b73bd6e86f4c8d2a7692,2019,Folk,English,1312752436,255295
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,Complicated,https://i.scdn.co/image/ab67616d00004851f7ec724fbf97a30869d06240,2002,Rock,English,1312717270,831497
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,Bound 2,https://i.scdn.co/image/ab67616d000048511dacfbc31cc873d132958af9,2013,Hip-hop,English,1312548601,646565
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Baile Inolvidable,https://i.scdn.co/image/ab67616d00004851bbd45c8d36e0e045ef640411,2025,Tropical,Spanish,1310372038,3994733
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,Infinity,https://i.scdn.co/image/ab67616d00004851a9897f65d1ead1be10a51e3f,2017,Alternative,English,1308370329,411301
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Earfquake,https://i.scdn.co/image/ab67616d0000485130a635de2bb0caa4e26f6abb,2019,Soul / Motown R&B,English,1306257741,287128
1vCWHaC5f2uS3yhpwWbIA6,Avicii,Without You,https://i.scdn.co/image/ab67616d00004851a26cc58b4d64c2ece3376389,2017,Electronic,English,1305598850,383705
